Time;View;Pane;Action;Grouped;Target
2020-05-05 20:09:21.791;LAUNCH;BUTTON_PANE;CLICK;false;ACADEMIC;true
2020-05-05 20:09:21.792;LAUNCH;BUTTON_PANE;CLICK;false;Create Your World
2020-05-05 20:14:01.152;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(9,6);FLOOR;WALL
2020-05-05 20:14:06.621;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(7,2);FLOOR;WALL
2020-05-05 20:14:06.885;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(7,3);FLOOR;WALL
2020-05-05 20:14:07.172;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(7,4);FLOOR;WALL
2020-05-05 20:14:07.641;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(7,5);FLOOR;WALL
2020-05-05 20:14:08.006;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(7,6);FLOOR;WALL
2020-05-05 20:14:08.484;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(7,1);FLOOR;WALL
2020-05-05 20:14:10.78;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(0,2);FLOOR;WALL
2020-05-05 20:14:11.037;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(1,2);FLOOR;WALL
2020-05-05 20:14:11.309;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(2,2);FLOOR;WALL
2020-05-05 20:14:11.646;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(3,2);FLOOR;WALL
2020-05-05 20:14:15.46;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(4,2);FLOOR;WALL
2020-05-05 20:14:15.783;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(5,2);FLOOR;WALL
2020-05-05 20:14:16.239;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(5,1);FLOOR;WALL
2020-05-05 20:14:17.49;ROOM;TILE_PANE;CHANGE_VALUE;false;FLOOR
2020-05-05 20:14:18.315;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(5,2);WALL;FLOOR
2020-05-05 20:14:18.572;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(3,2);WALL;FLOOR
2020-05-05 20:14:19.076;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(4,2);WALL;FLOOR
2020-05-05 20:14:19.408;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(2,2);WALL;FLOOR
2020-05-05 20:14:19.675;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(1,2);WALL;FLOOR
2020-05-05 20:14:19.94;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(0,2);WALL;FLOOR
2020-05-05 20:14:20.622;ROOM;TILE_PANE;CHANGE_VALUE;false;WALL
2020-05-05 20:14:21.314;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(1,4);FLOOR;WALL
2020-05-05 20:14:21.836;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(1,3);FLOOR;WALL
2020-05-05 20:14:21.843;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(1,2);FLOOR;WALL
2020-05-05 20:14:22.372;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(1,1);FLOOR;WALL
2020-05-05 20:14:22.839;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(2,1);FLOOR;WALL
2020-05-05 20:14:23.086;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(3,1);FLOOR;WALL
2020-05-05 20:14:23.439;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(4,1);FLOOR;WALL
2020-05-05 20:14:26.274;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(1,5);FLOOR;WALL
2020-05-05 20:14:26.763;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(0,5);FLOOR;WALL
2020-05-05 20:14:29.16;ROOM;TILE_PANE;CHANGE_VALUE;false;ENEMY
2020-05-05 20:14:32.543;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(0,0);FLOOR;ENEMY
2020-05-05 20:14:33.521;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(1,0);FLOOR;ENEMY
2020-05-05 20:14:33.543;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(2,0);FLOOR;ENEMY
2020-05-05 20:14:36.141;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(4,3);FLOOR;ENEMY
2020-05-05 20:14:36.485;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(3,4);FLOOR;ENEMY
2020-05-05 20:14:36.71;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(4,4);FLOOR;ENEMY
2020-05-05 20:14:36.95;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(5,4);FLOOR;ENEMY
2020-05-05 20:14:37.28;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(4,5);FLOOR;ENEMY
2020-05-05 20:14:39.974;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(10,0);FLOOR;ENEMY
2020-05-05 20:14:40.308;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(10,2);FLOOR;ENEMY
2020-05-05 20:14:41.702;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(10,1);FLOOR;ENEMY
2020-05-05 20:14:43.062;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(10,6);FLOOR;ENEMY
2020-05-05 20:15:12.459;ROOM;TILE_PANE;CHANGE_VALUE;false;TREASURE
2020-05-05 20:15:14.139;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(11,1);FLOOR;TREASURE
